"created per day",filters,filters,Count
"2018-03-05 00:00:00","referral:0","first_app:topfacemobappandroid","4,129"
"2018-03-05 00:00:00","referral:0","first_app:topfacemobappios","1,906"
"2018-03-05 00:00:00","referral:1","first_app:topfacemobappandroid","5,584"
"2018-03-05 00:00:00","referral:1","first_app:topfacemobappios","3,271"
"2018-03-06 00:00:00","referral:0","first_app:topfacemobappandroid","3,482"
"2018-03-06 00:00:00","referral:0","first_app:topfacemobappios","1,487"
"2018-03-06 00:00:00","referral:1","first_app:topfacemobappandroid","1,625"
"2018-03-06 00:00:00","referral:1","first_app:topfacemobappios",273
"2018-03-07 00:00:00","referral:0","first_app:topfacemobappandroid","4,322"
"2018-03-07 00:00:00","referral:0","first_app:topfacemobappios","1,589"
"2018-03-07 00:00:00","referral:1","first_app:topfacemobappandroid","3,258"
"2018-03-07 00:00:00","referral:1","first_app:topfacemobappios",634
"2018-03-08 00:00:00","referral:0","first_app:topfacemobappandroid","3,843"
"2018-03-08 00:00:00","referral:0","first_app:topfacemobappios","1,510"
"2018-03-08 00:00:00","referral:1","first_app:topfacemobappandroid","3,439"
"2018-03-08 00:00:00","referral:1","first_app:topfacemobappios","1,396"
"2018-03-09 00:00:00","referral:0","first_app:topfacemobappandroid","3,822"
"2018-03-09 00:00:00","referral:0","first_app:topfacemobappios","1,512"
"2018-03-09 00:00:00","referral:1","first_app:topfacemobappandroid","2,667"
"2018-03-09 00:00:00","referral:1","first_app:topfacemobappios","1,346"
"2018-03-10 00:00:00","referral:0","first_app:topfacemobappandroid","4,241"
"2018-03-10 00:00:00","referral:0","first_app:topfacemobappios","1,648"
"2018-03-10 00:00:00","referral:1","first_app:topfacemobappandroid","3,710"
"2018-03-10 00:00:00","referral:1","first_app:topfacemobappios","1,466"
"2018-03-11 00:00:00","referral:0","first_app:topfacemobappandroid","4,019"
"2018-03-11 00:00:00","referral:0","first_app:topfacemobappios","1,735"
"2018-03-11 00:00:00","referral:1","first_app:topfacemobappandroid","2,755"
"2018-03-11 00:00:00","referral:1","first_app:topfacemobappios","1,647"
"2018-03-12 00:00:00","referral:0","first_app:topfacemobappandroid","4,575"
"2018-03-12 00:00:00","referral:0","first_app:topfacemobappios","1,741"
"2018-03-12 00:00:00","referral:1","first_app:topfacemobappandroid","5,429"
"2018-03-12 00:00:00","referral:1","first_app:topfacemobappios","2,157"
"2018-03-13 00:00:00","referral:0","first_app:topfacemobappandroid","4,848"
"2018-03-13 00:00:00","referral:0","first_app:topfacemobappios","1,988"
"2018-03-13 00:00:00","referral:1","first_app:topfacemobappandroid","5,565"
"2018-03-13 00:00:00","referral:1","first_app:topfacemobappios","2,426"
"2018-03-14 00:00:00","referral:0","first_app:topfacemobappandroid","4,800"
"2018-03-14 00:00:00","referral:0","first_app:topfacemobappios","1,895"
"2018-03-14 00:00:00","referral:1","first_app:topfacemobappandroid","5,840"
"2018-03-14 00:00:00","referral:1","first_app:topfacemobappios","3,021"
"2018-03-15 00:00:00","referral:0","first_app:topfacemobappandroid","4,152"
"2018-03-15 00:00:00","referral:0","first_app:topfacemobappios","1,802"
"2018-03-15 00:00:00","referral:1","first_app:topfacemobappandroid","5,933"
"2018-03-15 00:00:00","referral:1","first_app:topfacemobappios","3,068"
"2018-03-16 00:00:00","referral:0","first_app:topfacemobappandroid","4,161"
"2018-03-16 00:00:00","referral:0","first_app:topfacemobappios","1,753"
"2018-03-16 00:00:00","referral:1","first_app:topfacemobappandroid","5,673"
"2018-03-16 00:00:00","referral:1","first_app:topfacemobappios","2,607"
"2018-03-17 00:00:00","referral:0","first_app:topfacemobappandroid","4,069"
"2018-03-17 00:00:00","referral:0","first_app:topfacemobappios","1,811"
"2018-03-17 00:00:00","referral:1","first_app:topfacemobappandroid","6,050"
"2018-03-17 00:00:00","referral:1","first_app:topfacemobappios","2,992"
"2018-03-18 00:00:00","referral:0","first_app:topfacemobappandroid","5,012"
"2018-03-18 00:00:00","referral:0","first_app:topfacemobappios","2,028"
"2018-03-18 00:00:00","referral:1","first_app:topfacemobappandroid","10,762"
"2018-03-18 00:00:00","referral:1","first_app:topfacemobappios","4,266"
"2018-03-19 00:00:00","referral:0","first_app:topfacemobappandroid","5,541"
"2018-03-19 00:00:00","referral:0","first_app:topfacemobappios","2,157"
"2018-03-19 00:00:00","referral:1","first_app:topfacemobappandroid","11,930"
"2018-03-19 00:00:00","referral:1","first_app:topfacemobappios","4,695"
"2018-03-20 00:00:00","referral:0","first_app:topfacemobappandroid","6,545"
"2018-03-20 00:00:00","referral:0","first_app:topfacemobappios","2,090"
"2018-03-20 00:00:00","referral:1","first_app:topfacemobappandroid","19,278"
"2018-03-20 00:00:00","referral:1","first_app:topfacemobappios","4,565"
"2018-03-21 00:00:00","referral:0","first_app:topfacemobappandroid","5,040"
"2018-03-21 00:00:00","referral:0","first_app:topfacemobappios","1,427"
"2018-03-21 00:00:00","referral:1","first_app:topfacemobappandroid","18,631"
"2018-03-21 00:00:00","referral:1","first_app:topfacemobappios","3,195"
